HeatEnergyi	EnergyUseLight	ElUseDehumidifieri	Tghi	Tgh_naturali	RHghi	CO2airi	Tcovi	Tscreeni	VentVindui	Leakage_heati	Leakage_humi	alphawindi	alphaleei	DWyield	FWyield	NumberPlantsi	Tcropi	VPDcrop_airi	LEi	Rni	Bni	Pnci	radiIni	spTheat	spTvent	spRHghi	H2O_dehumi	Dewi	CO2supplyi
109.1459144	99	99	17.99559993	99	62.34460925	99	2.46939719	12.93276949	0.1731089364	99	99	1.202511306e-56	4.415919685e-93	99	99	99	99	99	99	99	99	99	0.06983434502	18	20	80	99	99	99
109.1898185	99	99	18.00387187	99	62.29673586	99	2.486984055	12.94036474	0.1746033815	99	99	8.908422861e-57	2.67839068e-93	99	99	99	99	99	99	99	99	99	0.3491717251	18	20	80	99	99	99
109.233653	99	99	18.001612	99	62.28883056	99	2.505736656	12.95069693	0.1760974701	99	99	6.599521973e-57	1.624526066e-93	99	99	99	99	99	99	99	99	99	0.6285091051	18	20	80	99	99	99
109.2774197	99	99	18.00244166	99	62.27007249	99	2.520986189	12.95280453	0.1775912024	99	99	4.889046125e-57	9.853248665e-94	99	99	99	99	99	99	99	99	99	0.9078464852	18	20	80	99	99	99
109.321098	99	99	18.00274321	99	62.25405124	99	2.53875994	12.96083855	0.1790845783	99	99	3.621894451e-57	5.976297413e-94	99	99	99	99	99	99	99	99	99	1.187183865	18	20	80	99	99	99
109.3647107	99	99	18.00206622	99	62.24228345	99	2.554694762	12.96455509	0.1805775981	99	99	2.683165403e-57	3.624807613e-94	99	99	99	99	99	99	99	99	99	1.466521245	18	20	80	99	99	99
109.4081758	99	99	18.00295393	99	62.22549295	99	2.571843083	12.97112072	0.1816971404	99	99	1.98773782e-57	2.198556953e-94	99	99	99	99	99	99	99	99	99	1.941394791	18	20	80	99	99	99
109.4510365	99	99	18.02111012	99	62.14631477	99	2.590719318	12.98174318	0.1816971404	99	99	1.472552395e-57	1.333492199e-94	99	99	99	99	99	99	99	99	99	3.002876836	18	20	80	99	99	99
109.5003161	99	99	18.01566132	99	62.14414367	99	2.611615693	12.99710858	0.2160371957	99	99	1.090893645e-57	8.088039031e-95	99	99	99	99	99	99	99	99	99	5.189933411	18	20	80	99	99	99
109.5988412	99	99	16.11091979	99	69.55375611	99	2.328873112	12.29958252	0.3168828974	99	99	8.08153889e-58	4.905643649e-95	99	99	99	99	99	99	99	99	99	10.59495738	18	20	80	99	99	99
109.709692	99	99	17.84684897	99	62.58617201	99	2.228523171	12.03028266	0.3618424702	99	99	5.986951261e-58	2.975423279e-95	99	99	99	99	99	99	99	99	99	15.11090273	18	20	80	99	99	99
109.825497	99	99	17.29186602	99	64.58573079	99	2.56872297	12.79531697	0.3324527525	99	99	4.43524258e-58	1.804685444e-95	99	99	99	99	99	99	99	99	99	15.81481241	18	20	80	99	99	99
109.8743253	99	99	20.78836005	99	52.54838158	99	3.026455495	13.77733029	0.2288693294	99	99	3.285708517e-58	1.094597053e-95	99	99	99	99	99	99	99	99	99	11.72453121	18	20	80	99	99	99
109.925115	99	99	17.51775857	99	63.79121288	99	3.316465602	14.18865837	0.1962047245	99	99	2.434112737e-58	6.639066727e-96	99	99	99	99	99	99	99	99	99	12.60327194	18	20	80	99	99	99
109.9628372	99	99	18.71875821	99	59.37853612	99	2.849884324	12.82364146	0.184185198	99	99	1.803235067e-58	4.026797522e-96	99	99	99	99	99	99	99	99	99	14.41979375	18	20	80	99	99	99
110.0026886	99	99	17.78598804	99	62.80976323	99	3.330179491	13.68172576	0.1789608738	99	99	1.335869394e-58	2.442376158e-96	99	99	99	99	99	99	99	99	99	16.65336925	18	20	80	99	99	99
110.0470786	99	99	17.943512	99	62.23671803	99	3.05488124	12.76580813	0.1761203518	99	99	9.896363872e-59	1.481376022e-96	99	99	99	99	99	99	99	99	99	19.075777	18	20	80	99	99	99
110.0931561	99	99	17.90404112	99	62.45438709	99	3.435080245	13.38888405	0.1741367467	99	99	7.331406675e-59	8.98499976e-97	99	99	99	99	99	99	99	99	99	21.58232759	18	20	80	99	99	99
110.1435757	99	99	17.86023192	99	62.69600804	99	3.385132404	13.02170579	0.1719653146	99	99	5.431239648e-59	5.449677832e-97	99	99	99	99	99	99	99	99	99	23.10533908	18	20	80	99	99	99
110.1897942	99	99	18.14757038	99	61.7226882	99	3.622434634	13.38790813	0.1684109182	99	99	4.023561292e-59	3.305396691e-97	99	99	99	99	99	99	99	99	99	21.58503828	18	20	80	99	99	99
110.2347701	99	99	18.0229661	99	62.26135929	99	3.69159088	13.35933293	0.1648963217	99	99	2.980727517e-59	2.004824435e-97	99	99	99	99	99	99	99	99	99	20.07252148	18	20	80	99	99	99
110.2762369	99	99	18.12480798	99	61.95478123	99	3.807417925	13.44033267	0.1613948339	99	99	2.208177256e-59	1.215987487e-97	99	99	99	99	99	99	99	99	99	18.56269409	18	20	80	99	99	99
110.315771	99	99	18.05254314	99	62.2791513	99	3.893790624	13.45217871	0.1578968278	99	99	1.635857946e-59	7.375336929e-98	99	99	99	99	99	99	99	99	99	17.05379226	18	20	80	99	99	99
110.3526184	99	99	18.09369484	99	62.17366824	99	3.988155542	13.4827891	0.1543988315	99	99	1.211873372e-59	4.473367973e-98	99	99	99	99	99	99	99	99	99	15.54520747	18	20	80	99	99	99
110.3887857	99	99	18.01972176	99	62.48964988	99	4.073431856	13.50890885	0.1512746032	99	99	8.977778755e-60	2.713234828e-98	99	99	99	99	99	99	99	99	99	14.63730694	18	20	80	99	99	99
110.4254275	99	99	17.9917724	99	62.63588918	99	4.10386316	13.45680554	0.1492743674	99	99	6.650902083e-60	1.64566011e-98	99	99	99	99	99	99	99	99	99	15.53116935	18	20	80	99	99	99
110.4631775	99	99	17.96129865	99	62.80017631	99	4.166819361	13.48106502	0.1472735856	99	99	4.927109447e-60	9.981433123e-99	99	99	99	99	99	99	99	99	99	16.42504224	18	20	80	99	99	99
110.5021397	99	99	17.96351616	99	62.8503338	99	4.215523908	13.4718641	0.1452722003	99	99	3.650092454e-60	6.054045217e-99	99	99	99	99	99	99	99	99	99	17.31891923	18	20	80	99	99	99
110.5422322	99	99	17.9630262	99	62.92071568	99	4.283528869	13.5079772	0.1432701902	99	99	2.704054997e-60	3.671964039e-99	99	99	99	99	99	99	99	99	99	18.21279782	18	20	80	99	99	99
110.5836	99	99	17.95937313	99	63.01200038	99	4.339298479	13.51536382	0.1412675476	99	99	2.003213211e-60	2.227158771e-99	99	99	99	99	99	99	99	99	99	19.10667704	18	20	80	99	99	99
110.6259957	99	99	17.96372877	99	63.08215076	99	4.393937074	13.53975081	0.1402659878	99	99	1.484016847e-60	1.350840079e-99	99	99	99	99	99	99	99	99	99	19.84692095	18	20	80	99	99	99
110.6686323	99	99	17.99565106	99	63.05210908	99	4.419143047	13.55400252	0.1422689461	99	99	1.09938672e-60	8.193259242e-100	99	99	99	99	99	99	99	99	99	20.12625827	18	20	80	99	99	99
110.711579	99	99	17.98736046	99	63.17543814	99	4.449545297	13.58045417	0.1442712677	99	99	8.144457137e-61	4.969462933e-100	99	99	99	99	99	99	99	99	99	20.40559563	18	20	80	99	99	99
110.7548043	99	99	17.99253333	99	63.24913278	99	4.467197116	13.57697004	0.1462729525	99	99	6.033562245e-61	3.014131631e-100	99	99	99	99	99	99	99	99	99	20.684933	18	20	80	99	99	99
110.7982821	99	99	17.99108968	99	63.34945918	99	4.4929244	13.59244569	0.1482740009	99	99	4.469772847e-61	1.828163247e-100	99	99	99	99	99	99	99	99	99	20.96427038	18	20	80	99	99	99
110.8420301	99	99	17.99175286	99	63.44293148	99	4.51297059	13.59458313	0.1502744129	99	99	3.311289167e-61	1.10883706e-100	99	99	99	99	99	99	99	99	99	21.24360775	18	20	80	99	99	99
110.8857886	99	99	17.99241984	99	63.53633465	99	4.525701623	13.60200961	0.1517743243	99	99	2.453063349e-61	6.725436736e-101	99	99	99	99	99	99	99	99	99	21.24360775	18	20	80	99	99	99
110.927835	99	99	18.06201103	99	63.36224572	99	4.511999501	13.61476695	0.1517743243	99	99	1.817274025e-61	4.07918358e-101	99	99	99	99	99	99	99	99	99	20.40559561	18	20	80	99	99	99
110.9684152	99	99	18.04114597	99	63.52081621	99	4.504593482	13.64230644	0.1517743243	99	99	1.34626971e-61	2.474149908e-101	99	99	99	99	99	99	99	99	99	19.56758347	18	20	80	99	99	99
111.0074264	99	99	18.05341236	99	63.54321627	99	4.473963729	13.61532064	0.1517743243	99	99	9.973411311e-62	1.500647776e-101	99	99	99	99	99	99	99	99	99	18.72957133	18	20	80	99	99	99
111.0449205	99	99	18.04693565	99	63.62716213	99	4.457897054	13.62252642	0.1517743243	99	99	7.388484821e-62	9.101888855e-102	99	99	99	99	99	99	99	99	99	17.89155919	18	20	80	99	99	99
111.080998	99	99	18.04623878	99	63.6792711	99	4.430575727	13.60330823	0.1517743243	99	99	5.473524179e-62	5.520574652e-102	99	99	99	99	99	99	99	99	99	17.05354705	18	20	80	99	99	99
111.115546	99	99	18.04467984	99	63.72494848	99	4.40522689	13.59995299	0.1518992979	99	99	4.054886443e-62	3.348397786e-102	99	99	99	99	99	99	99	99	99	16.00603188	18	20	80	99	99	99
111.148472	99	99	18.0669102	99	63.66913225	99	4.363325166	13.5914301	0.1523991723	99	99	3.00393376e-62	2.030905918e-102	99	99	99	99	99	99	99	99	99	14.3300076	18	20	80	99	99	99
111.1826734	99	99	17.94582592	99	64.1516872	99	4.304508186	13.54319313	0.1528990069	99	99	2.225368863e-62	1.231806706e-102	99	99	99	99	99	99	99	99	99	12.65398332	18	20	80	99	99	99
111.2173459	99	99	17.99501809	99	63.98120385	99	4.23936819	13.48011082	0.1533988018	99	99	1.648593801e-62	7.471285341e-103	99	99	99	99	99	99	99	99	99	10.97795904	18	20	80	99	99	99
111.2527902	99	99	17.9698196	99	64.09304629	99	4.211042984	13.50346324	0.153898557	99	99	1.221308327e-62	4.531563627e-103	99	99	99	99	99	99	99	99	99	9.301934756	18	20	80	99	99	99
111.2890242	99	99	17.97736125	99	64.07626872	99	4.153017651	13.45708492	0.1543982724	99	99	9.047674614e-63	2.748532276e-103	99	99	99	99	99	99	99	99	99	7.625910476	18	20	80	99	99	99
111.3316782	99	99	17.97912562	99	64.06737995	99	4.118627787	13.46619857	0.1851405376	99	99	6.702682209e-63	1.667069095e-103	99	99	99	99	99	99	99	99	99	7.642460569	18	20	80	99	99	99
111.4174106	99	99	16.36300439	99	70.48951664	99	3.820201628	12.85540092	0.2769154387	99	99	4.965469108e-63	1.011128518e-103	99	99	99	99	99	99	99	99	99	10.4942633	18	20	80	99	99	99
111.5163875	99	99	17.76309561	99	64.72785617	99	3.66035647	12.56996736	0.3221992162	99	99	3.678509989e-63	6.13280447e-104	99	99	99	99	99	99	99	99	99	10.00362864	18	20	80	99	99	99
111.6276507	99	99	17.45826632	99	65.80543842	99	3.901829702	13.22675959	0.3441514516	99	99	2.725107225e-63	3.719733941e-104	99	99	99	99	99	99	99	99	99	8.033102226	18	20	80	99	99	99
111.7055315	99	99	19.10411255	99	59.78572193	99	3.841944936	13.17601565	0.2460920982	99	99	2.018809086e-63	2.256132681e-104	99	99	99	99	99	99	99	99	99	3.510435633	18	20	80	99	99	99
111.7503742	99	99	19.0407157	99	60.01296752	99	4.62185268	15.09695847	0.1972042769	99	99	1.495570555e-63	1.368413643e-104	99	99	99	99	99	99	99	99	99	1.332751768	18	20	80	99	99	99
111.8002598	99	99	17.81402412	99	64.42597737	99	3.759504321	13.1397058	0.182735939	99	99	1.107945917e-63	8.299848299e-105	99	99	99	99	99	99	99	99	99	0.3452058593	18	20	80	99	99	99
111.838509	99	99	18.45999775	99	61.99894789	99	4.046476683	13.813467	0.1781278061	99	99	8.20786523e-64	5.034112465e-105	99	99	99	99	99	99	99	99	99	0.2725394211	18	20	80	99	99	99
111.8833107	99	99	17.71043028	99	64.81128534	99	3.815846267	13.27198689	0.1773985707	99	99	6.080536116e-64	3.053343554e-105	99	99	99	99	99	99	99	99	99	0.2115782704	18	20	80	99	99	99
111.9229161	99	99	18.24174766	99	62.7946893	99	3.892533765	13.4520358	0.1780729833	99	99	4.504571946e-64	1.85194648e-105	99	99	99	99	99	99	99	99	99	0.1541972988	18	20	80	99	99	99
111.965908	99	99	17.83330725	99	64.34074579	99	3.870111825	13.39939298	0.1792631667	99	99	3.337068974e-64	1.12326232e-105	99	99	99	99	99	99	99	99	99	0.09790110515	18	20	80	99	99	99
112.0071153	99	99	18.1003491	99	63.32596365	99	3.850100804	13.35241058	0.180643821	99	99	2.4721615e-64	6.812930362e-106	99	99	99	99	99	99	99	99	99	0.04192251767	18	20	80	99	99	99
112.049484	99	99	17.93368688	99	63.95980311	99	3.883943197	13.43186664	0.1818460525	99	99	1.831422283e-64	4.132251147e-106	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.0915816	99	99	18.02686595	99	63.60552393	99	3.84687788	13.34484372	0.1823280637	99	99	1.356750997e-64	2.506337014e-106	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.1338136	99	99	17.98570115	99	63.76374815	99	3.880896847	13.42471434	0.182819808	99	99	1.00510586e-64	1.520170243e-106	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.1763271	99	99	17.99549349	99	63.72655316	99	3.853703529	13.36086915	0.1833151174	99	99	7.446007346e-65	9.220298603e-107	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.2187208	99	99	18.00272477	99	63.70069379	99	3.873651653	13.40770388	0.1838117169	99	99	5.516137913e-65	5.592393794e-107	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.2614628	99	99	17.9881265	99	63.75652477	99	3.860163891	13.37603696	0.1843087672	99	99	4.086455474e-65	3.391958297e-107	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.3041109	99	99	18.00437779	99	63.69576433	99	3.856041099	13.3916291	0.1851788877	99	99	3.027320673e-65	2.057326704e-107	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.3469801	99	99	17.99138618	99	63.74392612	99	3.801646184	13.36500626	0.1871675247	99	99	2.242694314e-65	1.247831723e-107	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.3898154	99	99	18.00252078	99	63.69891992	99	3.75409566	13.35445285	0.1891555537	99	99	1.661428812e-65	7.568481981e-108	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.4328034	99	99	17.99392773	99	63.72683246	99	3.703228805	13.33611328	0.1911429595	99	99	1.230816736e-65	4.590516369e-108	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.4758284	99	99	17.99972829	99	63.69835512	99	3.65311216	13.31953507	0.1931297367	99	99	9.118114643e-66	2.784288922e-108	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.5189652	99	99	17.99579757	99	63.70505722	99	3.603589355	13.30435109	0.1951158834	99	99	6.754865466e-66	1.688756597e-108	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.5621782	99	99	17.99789132	99	63.68735449	99	3.565385524	13.29047036	0.1968532588	99	99	5.004127415e-66	1.024282653e-108	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.6054603	99	99	17.99763422	99	63.6784587	99	3.566107746	13.29216601	0.1978458192	99	99	3.707148768e-66	6.21258833e-109	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.6488135	99	99	17.99777945	99	63.668061	99	3.565771849	13.29137739	0.1988382219	99	99	2.746323354e-66	3.768125298e-109	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.6922319	99	99	17.99790259	99	63.65781481	99	3.56604487	13.29201839	0.1998304668	99	99	2.034526381e-66	2.285483523e-109	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.7357216	99	99	17.99770662	99	63.64880918	99	3.565868698	13.29160477	0.2008225539	99	99	1.507214213e-66	1.386215829e-109	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.7792765	99	99	17.99793474	99	63.63825024	99	3.565981544	13.29186971	0.2018144833	99	99	1.116571752e-66	8.407824013e-110	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.8229102	99	99	17.99774307	99	63.62960555	99	3.583978836	13.2976206	0.2029302091	99	99	8.271766983e-67	5.099603045e-110	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.866691	99	99	17.99500786	99	63.63255833	99	3.655848116	13.32034268	0.2044175413	99	99	6.127875698e-67	3.093065599e-110	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.9106019	99	99	17.99604908	99	63.62344086	99	3.727475969	13.34249793	0.2059045188	99	99	4.539641971e-67	1.876039118e-110	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.9546401	99	99	17.99581004	99	63.62147061	99	3.800195769	13.36721688	0.2073911415	99	99	3.363049488e-67	1.137875244e-110	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
112.9988051	99	99	17.99597974	99	63.62015907	99	3.872115004	13.39005624	0.2088774097	99	99	2.491408338e-67	6.901562225e-111	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.0430859	99	99	17.99627973	99	63.62058028	99	3.9446349	13.41430585	0.2103633234	99	99	1.845680692e-67	4.186009089e-111	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.0874904	99	99	17.99620037	99	63.62415932	99	3.991741584	13.42943314	0.2123439411	99	99	1.367313886e-67	2.538942855e-111	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.1320571	99	99	17.99466605	99	63.63227807	99	3.963869393	13.4201535	0.2158085927	99	99	1.01293104e-67	1.539946685e-111	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.1767867	99	99	17.99490421	99	63.63227751	99	3.935620256	13.40998886	0.2192713165	99	99	7.503977708e-68	9.340248785e-112	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.2216801	99	99	17.9947233	99	63.63254742	99	3.908101226	13.40153839	0.2227321134	99	99	5.559083413e-68	5.665147258e-112	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.2667451	99	99	17.99452883	99	63.63153728	99	3.880073987	13.39189472	0.2261909845	99	99	4.118270283e-68	3.436085503e-112	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.3119795	99	99	17.99459388	99	63.62826699	99	3.852407302	13.38309758	0.2296479309	99	99	3.050889663e-68	2.084091207e-112	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.3573827	99	99	17.99432126	99	63.62528273	99	3.839785614	13.37873579	0.2326095458	99	99	2.260154652e-68	1.264065215e-112	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.4028833	99	99	17.99716281	99	63.61126964	99	3.873493578	13.39048492	0.234089799	99	99	1.674363748e-68	7.666943087e-113	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.4484941	99	99	17.99624987	99	63.61249396	99	3.907407092	13.40271665	0.235569699	99	99	1.240399172e-68	4.650236048e-113	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.4942085	99	99	17.99679732	99	63.60911144	99	3.940362789	13.41269959	0.2370492461	99	99	9.189103078e-69	2.820510738e-113	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.5400229	99	99	17.99674326	99	63.60897124	99	3.974040222	13.42437704	0.2385284403	99	99	6.807454992e-69	1.710726239e-113	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.5859399	99	99	17.99673115	99	63.60957825	99	4.007159702	13.43474452	0.2400072817	99	99	5.043086694e-69	1.037607914e-113	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.6319412	99	99	17.99694964	99	63.61003323	99	4.028172606	13.4419596	0.2413625826	99	99	3.736010512e-69	6.293410127e-114	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.6779404	99	99	18.00041587	99	63.59775471	99	4.011897277	13.43744361	0.2423480653	99	99	2.76770466e-69	3.817146196e-114	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.7239527	99	99	17.99931454	99	63.60213352	99	3.996048325	13.43392868	0.2433333914	99	99	2.050366041e-69	2.315216201e-114	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.7699778	99	99	17.99972422	99	63.60004889	99	3.978798552	13.42712486	0.2443185608	99	99	1.518948523e-69	1.40424961e-114	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.816012	99	99	17.99965981	99	63.59910751	99	3.962557847	13.42269016	0.2453035735	99	99	1.125264742e-69	8.517204421e-115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.8620645	99	99	17.99942325	99	63.5981186	99	3.945566087	13.41649212	0.2462884296	99	99	8.336166238e-70	5.165945616e-115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.9081012	99	99	17.9996479	99	63.5946114	99	3.919365551	13.40832926	0.2466577041	99	99	6.17558384e-70	3.133304403e-115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.9539065	99	99	18.00827384	99	63.55798198	99	3.864841425	13.39263494	0.2451804493	99	99	4.574985032e-70	1.900445186e-115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
113.99952	99	99	18.00545781	99	63.56320125	99	3.811237094	13.37910013	0.2437028422	99	99	3.389232271e-70	1.152678273e-115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.0449385	99	99	18.00658558	99	63.55180309	99	3.75428725	13.35771064	0.2422248824	99	99	2.51080502e-70	6.991347132e-116	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.0901537	99	99	18.00636779	99	63.5440197	99	3.699768998	13.34203011	0.2407465701	99	99	1.860050108e-70	4.240466388e-116	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.1351867	99	99	18.00585509	99	63.53576692	99	3.643425334	13.32206383	0.2392679051	99	99	1.377959011e-70	2.571972876e-116	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.1800098	99	99	18.00639384	99	63.52240074	99	3.605005026	13.31048281	0.2370491579	99	99	1.020817143e-70	1.559980405e-116	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.2245472	99	99	18.00943766	99	63.50036221	99	3.616272333	13.31447272	0.2326094575	99	99	7.562399394e-71	9.461759443e-117	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.2688016	99	99	18.00883243	99	63.49324299	99	3.628356258	13.32037991	0.2281665788	99	99	5.602363263e-71	5.738847197e-117	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.3127787	99	99	18.00895784	99	63.48433849	99	3.638842954	13.32253708	0.2237205194	99	99	4.150332784e-71	3.480786776e-117	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.3564665	99	99	18.00923362	99	63.47591147	99	3.650423006	13.32726126	0.2192712772	99	99	3.074642148e-71	2.1112039e-117	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.3998763	99	99	18.00887204	99	63.4708628	99	3.661238263	13.33018983	0.2148188497	99	99	2.277750926e-71	1.280509894e-117	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.4429974	99	99	18.00929151	99	63.46358245	99	3.655874201	13.32882783	0.2104870658	99	99	1.687399388e-71	7.766685108e-118	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.4858443	99	99	18.00871567	99	63.45909581	99	3.600196701	13.31042559	0.2065239203	99	99	1.250056212e-71	4.710732643e-118	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.5284111	99	99	18.00901073	99	63.45011442	99	3.544622441	13.29226573	0.2025582529	99	99	9.260644188e-72	2.857203777e-118	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.5707032	99	99	18.00875486	99	63.44203985	99	3.489080181	13.274181	0.198590062	99	99	6.86045395e-72	1.732981692e-118	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.6127194	99	99	18.00885068	99	63.43148702	99	3.433477558	13.25595456	0.1946193461	99	99	5.082349288e-72	1.051106529e-118	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.6544617	99	99	18.00875236	99	63.42054992	99	3.377946147	13.2378953	0.1906461035	99	99	3.765096956e-72	6.375283364e-119	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.6959777	99	99	18.0087475	99	63.4085707	99	3.351516975	13.22919565	0.1876645916	99	99	2.789252428e-72	3.866804825e-119	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.7376536	99	99	17.99334015	99	63.45615542	99	3.410637275	13.24444911	0.1876645916	99	99	2.066329021e-72	2.345335681e-119	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.7794128	99	99	17.99852922	99	63.42781128	99	3.468432549	13.25659164	0.1876645916	99	99	1.530774188e-72	1.422517998e-119	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.8212648	99	99	17.99642869	99	63.42929908	99	3.531974226	13.28222572	0.1876645916	99	99	1.134025411e-72	8.628007798e-120	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.863226	99	99	17.99673522	99	63.42364239	99	3.591231033	13.29779967	0.1876645916	99	99	8.401066869e-73	5.233151262e-120	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.9052588	99	99	17.99767837	99	63.41775471	99	3.653728155	13.32098132	0.1876645916	99	99	6.223663409e-73	3.174066687e-120	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.9473924	99	99	17.99659112	99	63.42135904	99	3.704274172	13.33575965	0.1874160565	99	99	4.610603253e-73	1.925168762e-120	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
114.9895678	99	99	17.99888256	99	63.41331997	99	3.727187662	13.344629	0.1864218371	99	99	3.415618898e-73	1.167673879e-120	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.0318131	99	99	17.99755155	99	63.41984088	99	3.749366098	13.35177258	0.1854274597	99	99	2.530352715e-73	7.082300083e-121	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.0741076	99	99	17.99857784	99	63.41833456	99	3.771566788	13.3589684	0.1844329241	99	99	1.874531396e-73	4.295632141e-121	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.1164605	99	99	17.99802263	99	63.4236656	99	3.793913532	13.36650713	0.1834382303	99	99	1.388687013e-73	2.605432597e-121	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.1588649	99	99	17.99841403	99	63.42625787	99	3.816030001	13.37350522	0.1824433783	99	99	1.028764642e-73	1.580274752e-121	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.2013277	99	99	17.99830282	99	63.43150529	99	3.834215412	13.37969778	0.1816971404	99	99	7.621275918e-74	9.584850876e-122	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.2439015	99	99	17.99625293	99	63.44426347	99	3.83941684	13.38067794	0.1816971404	99	99	5.645980065e-74	5.813505925e-122	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.2865751	99	99	17.99696826	99	63.44670279	99	3.844584974	13.38157994	0.1816971404	99	99	4.182644905e-74	3.526069584e-122	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.3293513	99	99	17.99663179	99	63.45329406	99	3.850424147	13.38405742	0.1816971404	99	99	3.098579557e-74	2.138669311e-122	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
115.3722312	99	99	17.99672122	99	63.45841285	99	3.85575374	13.38533849	0.1816971404	99	99	2.295484194e-74	1.297168508e-122	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
